scene_id,cut,tier,kept,mismatch,n_gt_pos,max_on_gt,max_off_gt,delta_score,max_on_all,max_off_all,delta_frame,max_on_b1,max_off_b1,delta_b1,max_on_b2,max_off_b2,delta_b2,max_on_b3,max_off_b3,delta_b3,max_on_b4,max_off_b4,delta_b4
sceneC2,L7__s20260819__0003.png,V,True,,15,0.791244,0.336592,0.45465199999999995,0.791244,0.336592,0.45465199999999995,nan,nan,nan,0.579543,0.020734,0.558809,0.629112,0.015682,0.61343,0.791244,0.336592,0.45465199999999995
sceneC2,L7__s20260819__0004.png,V,True,,13,0.830441,0.911457,-0.08101599999999998,0.830441,0.911457,-0.08101599999999998,nan,nan,nan,0.474745,0.891571,-0.41682600000000003,0.830441,0.911457,-0.08101599999999998,0.784319,0.828375,-0.044055999999999984
sceneC2,L7__s20260819__0005.png,V,True,,8,0.849829,0.931344,-0.081515,0.849829,0.939021,-0.08919200000000005,nan,nan,nan,nan,nan,nan,0.849829,0.931344,-0.081515,0.835678,0.868932,-0.033254000000000006
sceneC2,L7__s20260819__0006.png,V,True,,8,0.740576,0.755752,-0.015175999999999967,0.740576,0.755752,-0.015175999999999967,nan,nan,nan,nan,nan,nan,0.660118,0.755752,-0.095634,0.740576,0.472643,0.26793300000000003
sceneC2,L7__s20260819__0007.png,V,True,,15,0.564959,0.668881,-0.10392199999999996,0.564959,0.668881,-0.10392199999999996,nan,nan,nan,0.274521,0.134284,0.14023700000000003,0.384959,0.157631,0.227328,0.564959,0.668881,-0.10392199999999996
sceneN3,L0__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.098624,0.098624,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.037419,0.037419,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.098329,0.098329,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.225319,0.225319,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.102773,0.102773,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.101602,0.101602,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,0.049488,0.049488,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L0__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.095839,0.095839,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.098624,0.098624,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.037419,0.037419,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.098329,0.098329,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.225319,0.225319,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.102773,0.102773,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.101602,0.101602,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,0.049488,0.049488,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L5__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.095839,0.095839,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0000.png,none_in_fov,True,,0,nan,nan,nan,0.098624,0.098624,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0001.png,none_in_fov,True,,0,nan,nan,nan,0.037419,0.037419,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0002.png,none_in_fov,True,,0,nan,nan,nan,0.098329,0.098329,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0003.png,none_in_fov,True,,0,nan,nan,nan,0.225319,0.225319,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0004.png,none_in_fov,True,,0,nan,nan,nan,0.102773,0.102773,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0005.png,none_in_fov,True,,0,nan,nan,nan,0.101602,0.101602,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0006.png,none_in_fov,True,,0,nan,nan,nan,0.049488,0.049488,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
sceneN3,L7__s20260819__0007.png,none_in_fov,True,,0,nan,nan,nan,0.095839,0.095839,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
